30441,30514,,,,,,6.414295,-32.121915,285.89,150.56,413.46,0.0,9.430,4.716,G2,0.570,-8.035030,73.789798,-46.601440,-0.00007370,0.00008593,0.00014877,1.6792586289354277,-0.5606331705318738,0.0000007299354774444445,0.000002004510643,,,,1,30441,,1.1313578641195627,,,
31467,31547,47283,,,,,6.603494,-36.138446,128.425,-52.58,-86.04,0.0,7.230,4.254,G2/G3V:,0.620,-5.002549,31.399060,-23.218059,0.00001143,-0.00000798,-0.00001326,1.7287905874934593,-0.6307348649197875,-0.0000002549150332361111,-0.00000041713369,,,,1,31467,,1.7314103128901546,,,
31750,31831,48152,,,,,6.655358,-49.680497,351.509,18.99,118.90,0.0,9.070,3.908,G2/G3V,0.642,-11.904331,68.701388,-82.160343,-0.00001786,0.00004497,0.00004019,1.7423687145785318,-0.8670882541196725,0.00000009206611793750001,0.000000576443466,,,,1,31750,,2.381222623276839,,,
31755,31836,47785,,,,,6.655698,-23.812749,354.18,47.40,7.26,0.0,8.970,3.791,G2/G3V:,0.630,-16.968277,97.874384,-43.838084,-0.00002485,-0.00000274,0.00000350,1.74245777476474,-0.4156108800221113,0.0000002298016845833333,0.000000035197473,,,,1,31755,,2.6521617055078806,,,
31824,31907,48149,,,,,6.668451,-39.312406,225.9,-25.89,-6.00,0.0,9.500,5.298,G2/G3V,0.645,-9.328798,52.762202,-43.874559,0.00000878,0.00000026,-0.00000156,1.7457964017152083,-0.686130926527175,-0.00000012551826189583334,-0.00000002908882,,,,1,31824,,0.6619116119411207,,,
32241,32326,49779,,,,,6.748174,-66.865780,202.987,-38.05,-48.55,0.0,8.710,4.740,G2/G3V,0.610,-4.758136,23.980975,-57.223876,0.00001388,-0.00001098,-0.00000575,1.7666678728734522,-1.167028024549109,-0.0000001844716054513889,-0.000000235377041,,,,1,32241,,1.1066237839776658,,,
32963,33052,50945,,,,,6.884928,-46.036015,316.699,22.73,55.24,0.0,9.550,4.614,G2/G3V,0.602,-15.475223,65.597997,-69.881210,-0.00001471,0.00001576,0.00001805,1.802470051233809,-0.8034800386530763,0.00000011019814959027778,0.000000267811077,,,,1,32963,,1.2427964384409147,,,
32991,33078,50901,,,,,6.888660,-40.339445,338.382,70.40,-31.68,0.0,9.380,4.300,G2/G3V,0.662,-18.229975,76.938498,-67.148799,-0.00003207,-0.00001820,-0.00001214,1.8034470904522721,-0.7040561269035225,0.00000034130883111111116,-0.000000153588974,,,,1,32991,,1.6595869074375604,,,
33401,33488,51880,,,,,6.960881,-33.396124,372.375,-45.56,78.46,0.0,8.750,3.463,G2/G3V,0.555,-23.723035,92.306868,-62.833846,0.00001847,0.00002942,0.00003625,1.8223544122902624,-0.5828723146328864,-0.00000022088111286111115,0.000000380384813,,,,1,33401,,3.5875668303926154,,,
33914,34003,,,,,,7.055081,-5.737648,434.933,6.48,8.20,0.0,9.480,3.855,K0IV + G2,0.814,-36.180534,127.636413,-13.329806,-0.00000417,-0.00000063,0.00000527,1.8470157948893569,-0.10014085514619125,0.0000000314159265,0.000000039754721,,,Mon,1,33914,,2.500345361696431,VV,10.07,9.38
35865,35963,58893,,,,,7.413318,-52.279783,489.055,-18.57,21.11,0.0,9.800,3.921,G2/G3Vp...,0.602,-33.169653,85.517587,-118.591830,0.00000819,0.00001620,0.00000939,1.9408022322383707,-0.9124543434885388,-0.00000009002990047916667,0.000000102344167,,,,1,35865,,2.3528812019381675,,,
37149,37255,,,,,,7.650946,-66.721986,718.502,-18.85,11.33,0.0,9.430,2.715,G2,0.507,-36.462529,79.042076,-202.334367,0.00001362,0.00001852,0.00000478,2.0030130923604355,-1.1645183463678375,-0.00000009138737878472224,0.00000005492939,,,,1,37149,,7.144963260755133,,,
37199,37305,,,,,,7.658398,-55.804811,326200,-7.01,8.85,0.0,9.600,-10.400,G2,0.701,-23641.399260,50987.065100,-82712.776724,0.00159024,0.00464883,0.00241117,2.0049637886274088,-0.9739776885724125,-0.000000033985439006944446,0.00000004290601,,,,1,37199,,1258925.4117941686,,9.658,9.548
37208,37314,61735,,,,,7.660523,-29.015473,483.259,-34.65,-1.34,0.0,9.620,3.767,G2/G3V,0.490,-54.562885,117.503578,-71.858613,0.00002277,0.00001006,-0.00000084,2.005520324105522,-0.5064155368444013,-0.0000001679879403125,-0.000000006496503,,,,1,37208,,2.71144000868831,,9.688,9.558
37460,37567,62431,,,,,7.710498,-33.781086,291.25,-49.76,-94.27,0.0,8.970,4.216,G2/G3V,0.716,-32.132789,66.894089,-49.644748,0.00002924,-0.00001112,-0.00003391,2.018603744121235,-0.58959117604624,-0.00000024124328744444445,-0.000000457033856,,,,1,37460,,1.7930813770804404,,,
37777,37885,,,,,,7.764691,0.822664,289.441,-45.25,-189.10,0.0,9.520,4.780,G2,0.680,-39.546470,79.420789,1.273974,0.00001690,0.00000972,-0.00008133,2.0327913754408335,0.01435819615164625,-0.00000021937819045138888,-0.000000916782669,,,,1,37777,,1.0665961212302573,,,
38038,38146,63660,3043,,,,7.817132,-24.912208,281.45,-34.68,14.71,2.0,5.320,0.640,G2,0.751,-35.838574,69.564083,-36.344199,0.00001086,0.00001060,0.00000472,2.0465204508328867,-0.434800045984195,-0.00000016813338441666668,0.000000071316092,,,,1,38038,,48.30588020397728,,,
38629,38742,65237,,,,,7.931371,-43.302874,598.532,14.18,-16.37,0.0,9.610,3.292,G2/G3V,0.555,-64.676634,116.821143,-125.844901,-0.00000620,-0.00001485,-0.00001060,2.076428178532574,-0.7557777194349913,0.00000006874657990277778,-0.000000079363999,,,,1,38629,,4.199523346640658,,,
39076,39186,66058,,,,,8.015086,-27.226542,202.609,38.87,7.28,0.0,8.500,4.534,G2/G3V,0.638,-27.803747,47.721221,-28.416763,-0.00001062,-0.00000503,0.00000195,2.098344578911929,-0.4751927971736937,0.0000001884470776319444,0.000000035294435,,,,1,39076,,1.3378271336046974,,,
39227,39338,66767,,,,,8.041559,-52.470341,251.31,-60.92,43.95,0.0,9.200,4.766,G2/G3V,0.598,-23.906538,40.386277,-61.096925,0.00001295,0.00002279,0.00001000,2.105275167700676,-0.915780204588395,-0.00000029534849419444446,0.000000213075612,,,,1,39227,,1.0804383723712296,,,
41339,41458,71862,,,,,8.455440,-51.891874,485.417,-49.48,-15.58,0.0,9.230,3.367,G2/G3V,0.618,-55.053224,73.506816,-117.090383,0.00003387,0.00001432,-0.00000694,2.21362895799917,-0.9056840509222462,-0.0000002398858091388889,-0.000000075533971,,,,1,41339,,3.9192232245497656,,,
41588,41706,,,,,,8.504962,-31.023392,438.441,27.48,-19.82,0.0,9.300,3.658,G2,0.771,-70.237248,91.289159,-69.272578,-0.00001013,-0.00001619,-0.00001107,2.226593724734495,-0.5414603397881212,0.00000013322679941666667,-0.000000096090071,,,,1,41588,,2.9977816715823815,,,
41620,41738,,,,,,8.511053,-5.399062,578.369,-15.25,-3.68,0.0,9.740,3.496,G2,0.570,-107.862386,139.729906,-16.682986,0.00001056,0.00000777,-0.00000315,2.228188590076745,-0.09423141411000124,-0.00000007393408628472222,-0.000000017841143,,,,1,41620,,3.4801663221500383,,,
41735,41853,,,,,,8.533678,-61.178065,1117.12,-2.82,7.60,0.0,9.330,1.657,G2,0.957,-101.656847,130.090653,-300.041883,-0.00000312,0.00001159,0.00000608,2.2341117313722245,-1.0677586565989088,-0.000000013671745791666668,0.000000036845839,,,,1,41735,,18.93215275777465,,,
42545,42664,,,,,,8.695801,-57.171602,1874.71,-5.18,7.33,0.0,9.100,0.303,G2,0.951,-202.085298,237.138913,-482.929851,-0.00000015,0.00002242,0.00001107,2.2765554512581994,-0.9978326850526325,-0.00000002511334865277778,0.000000035536842,,,,1,42545,,65.88704043340734,,,
44089,44217,77301,,,,,9.006498,-39.469837,332.518,-97.37,66.06,0.0,8.910,3.868,G2/G3V,0.598,-55.737488,55.548321,-64.798361,0.00001927,0.00004873,0.00002520,2.3578955344480437,-0.6888786106557263,-0.00000047206308075694444,0.000000320267917,,,,1,44089,,2.470586136038431,,,
44191,44319,77486,,,,,9.025767,-38.082101,267.597,-150.74,176.71,0.0,8.500,3.930,G2/G3V,0.607,-45.965925,45.350075,-50.598060,0.00001125,0.00007312,0.00005531,2.3629402754287567,-0.6646580477502775,-0.0000007308081420694445,0.000000856714254,,,,1,44191,,2.333458062281002,,,
46815,46949,82949,,,,,9.568679,-37.130889,901.105,-10.16,-17.86,0.0,9.680,2.474,G2/G3V,0.636,-177.108158,130.908825,-166.750804,0.00001970,0.00000236,-0.00001907,2.505074339000638,-0.6480562756425763,-0.000000049257069944444444,-0.000000086587723,,,,1,46815,,8.920721887252688,,9.757,9.597
46833,46966,,,,,,9.572688,-32.578115,276.675,82.06,-173.34,0.0,9.620,4.978,G2,0.571,-57.520425,42.422656,-45.669949,0.00001086,-0.00004993,-0.00006006,2.50612389608343,-0.5685953762902888,0.0000003978381062638889,-0.000000840376033,,,,1,46833,,0.88879171988482,,,
47475,47610,84130,,,,,9.708071,-14.988267,388.796,13.89,-24.05,0.0,8.650,3.269,G2/G3V,0.645,-95.022970,65.012272,-30.824935,-0.00000157,-0.00000865,-0.00001342,2.541567104230427,-0.2615946032297875,0.00000006734062022916666,-0.00000011659769,,,,1,47475,,4.289434099967815,,,
49527,49668,87998,,,,,10.139274,-19.755220,122.539,-147.60,-328.85,12.9,7.260,4.386,G2/G3V,0.622,-31.242282,16.549559,-12.697338,0.00001950,0.00002009,-0.00006082,2.6544556576313156,-0.34479362621064497,-0.0000007155849924999999,-0.000001594309788,,,,1,49527,,1.5332041990349137,,,
50528,50672,89942,,,,,10.347393,-63.448119,224.192,-183.70,78.32,0.0,8.500,4.314,G2/G3III,0.700,-27.891237,12.881451,-61.479703,0.00000447,0.00006535,0.00001166,2.708941189226102,-1.1073785745718525,-0.0000008906027311805555,0.000000379706074,,,,1,50528,,1.6383247796286386,,,
50570,50714,89923,,,,,10.354890,-54.061500,518.601,-59.14,30.89,0.0,8.830,2.823,G2/G3V,0.651,-84.788224,38.956538,-128.719776,0.00000151,0.00004946,0.00001397,2.7109039842104066,-0.9435511816092312,-0.00000028671881068055554,0.000000149758945,,,,1,50570,,6.46844664171722,,8.899,8.729
51083,51228,90712,,,,,10.463276,-34.399482,128.628,-120.33,-39.61,0.0,7.520,4.541,G2/G3V,0.585,-29.938457,12.739539,-22.277598,0.00001294,0.00001949,-0.00000625,2.739279146457359,-0.6003842293036075,-0.0000005833763018124999,-0.000000192034698,,,,1,51083,,1.3292295883156824,,,
51476,51625,91489,,,,,10.546867,-50.135848,164.831,5.48,27.23,0.0,8.440,4.922,G2/G3V,0.630,-30.072965,12.026494,-38.785588,-0.00000525,0.00000065,0.00000428,2.76116331746816,-0.8750356138708063,0.000000026567789694444447,0.000000132014765,,,,1,51476,,0.93583654358353,,,
51789,51938,91980,,,,,10.610097,-36.863752,246.189,-53.09,74.64,0.0,8.390,4.001,G2/G3V,0.602,-56.428647,21.489994,-45.276543,-0.00000840,0.00002398,0.00002185,2.7777169258586487,-0.6433938416818538,-0.0000002573875830069445,0.000000361864931,,,,1,51789,,2.185747548686933,,,
52006,52157,92490,,,,,10.655648,-61.152440,326200,-5.50,3.67,0.0,9.060,-10.940,G2/G3Ib/II,1.081,-45290.580600,16632.545968,-87590.648608,-0.00054368,0.00304001,0.00085839,2.789642171683416,-1.0673114263142076,-0.000000026664752430555554,0.000000017792662,,,Car,1,52006,,2070141.3487910414,HW,9.292,8.952
52218,52369,92719,,,,,10.703699,-13.787713,77.722,235.49,-172.00,0.0,6.790,4.905,G2/G3V,0.622,-21.820149,7.703139,-5.678455,-0.00000459,-0.00002722,-0.00001929,2.802221914767693,-0.24064099144588752,0.000001141687736340278,-0.00000083387953,,,,1,52218,,0.9506047936562809,,,
52321,52472,92987,,,,,10.726740,-39.058427,141.641,6.46,8.34,0.0,7.030,3.841,G2/G3V,0.641,-31.861091,11.032204,-27.360495,-0.00000149,-0.00000092,0.00000136,2.808253960040933,-0.681698147207225,0.000000031318963763888884,0.00000004043346,,,,1,52321,,2.5327947656899923,,,
52524,52676,93385,,,,,10.770868,-41.464368,137.637,-48.79,-54.29,0.0,7.490,4.364,G2/G3V,0.595,-29.995955,9.999856,-27.938999,0.00001013,0.00000714,-0.00000832,2.8198066462697957,-0.7236897510467862,-0.00000023654059474305553,-0.000000263205347,,,,1,52524,,1.564588018040553,,,
53641,53797,95494,,,,,11.006426,-56.551862,945.507,-14.27,3.19,0.0,9.260,1.949,G1/G2,0.770,-154.388439,41.090086,-241.850767,0.00000154,0.00002034,0.00000247,2.8814755816495183,-0.987016183676385,-0.00000006918291221527778,0.000000015465556,,,,1,53641,,14.46771683247722,,,
54719,54880,,,,,,11.237379,-35.650127,486.866,38.44,-40.58,0.0,9.850,3.980,G2,0.626,-118.873011,24.053864,-86.990148,0.00001126,-0.00003065,-0.00002386,2.9419388576708143,-0.6222120904521713,0.00000018636237880555555,-0.000000196737391,,,,1,54719,,2.228435149270303,,,
55094,55258,98415,,,,,11.317953,-31.006211,305.431,-71.06,69.75,0.0,7.890,3.033,G2/G3V,0.601,-78.977920,14.254105,-48.233260,-0.00001032,0.00003464,0.00002714,2.9630332405497377,-0.5411604651215074,-0.0000003445086014027778,0.000000338157542,,,,1,55094,,5.330893422367013,,,
55199,55363,98553,,,,,11.336553,-19.577905,112.173,69.09,-69.69,0.0,7.540,4.858,G2/G3V,0.594,-31.912330,5.599264,-11.522982,0.00000184,-0.00001202,-0.00001095,2.967902757880504,-0.34169890833321376,0.00000033495777189583336,-0.000000337866653,,,,1,55199,,0.9926588068710308,,,
55899,56066,99936,,,,,11.490693,-49.864525,306.004,-52.72,2.51,0.0,9.760,4.899,G2/G3V,0.592,-59.932015,8.038877,-71.718781,0.00000232,0.00002388,0.00000074,3.0082564715544917,-0.8703001485227987,-0.00000025559377238888887,0.000000012168823,,,,1,55899,,0.955872571884691,,9.826,9.706
56287,56456,100624,,,,,11.575801,-35.169975,455.587,-56.47,-27.87,0.0,9.130,3.405,G2/G3V,0.609,-113.465234,12.653012,-80.447487,0.00001504,0.00003679,-0.00001542,3.0305375774750027,-0.613831863278755,-0.0000002737742854097222,-0.000000135117572,,,,1,56287,,3.784425847170931,,9.188,9.038
56291,56460,100622,,,,,11.576130,-28.380356,281.936,-110.29,-7.14,0.0,8.840,4.157,G2/G3V,0.626,-75.574744,8.421099,-41.082322,0.00000653,0.00004577,-0.00000263,3.0306236273661775,-0.49533065588734,-0.0000005347010082847223,-0.000000034615696,,,,1,56291,,1.8932152757774647,,,
56749,56918,101433,,,,,11.668624,-48.910427,532.137,-50.43,14.04,0.0,9.600,3.537,G2/G3V,0.608,-106.813404,9.289923,-122.949893,-0.00000488,0.00004046,0.00000730,3.054838696699033,-0.8536479964064,-0.0000002444915391041667,0.00000006806784,,,,1,56749,,3.3511973196770777,,,
57495,57668,102734,,,,,11.827724,-15.425116,222.967,-124.86,-67.60,0.0,9.020,4.846,G2/G3V,0.582,-65.823555,2.970789,-18.180363,0.00000782,0.00004106,-0.00002159,3.0964908402893365,-0.26921906567292003,-0.0000006053383615416666,-0.000000327734048,,,,1,57495,,1.0036909309200965,,,
58108,58283,103823,,,,,11.953445,-36.082677,313.956,-37.61,-19.41,0.0,9.430,4.513,G2/G3V,0.585,-77.777481,0.948025,-56.684513,0.00000555,0.00001748,-0.00000732,3.129404690538779,-0.6297615153954312,-0.00000018233842525694443,-0.000000094102335,,,,1,58108,,1.3639548675066377,,9.462,9.342
58357,58532,104222,,,,,12.003498,-20.735706,771.158,-1.82,-7.47,0.0,10.350,3.482,G2/G3V,0.586,-221.092931,-0.202460,-83.701584,0.00000303,0.00000209,-0.00000801,3.1425083827934217,-0.3619063388863337,-0.000000008823608986111111,-0.000000036215581,,,,1,58357,,3.52533181195886,,,
58439,58614,104385,,,,,12.020225,-40.552677,493.495,-45.86,-20.45,0.0,9.600,3.701,G2/G3V,0.639,-114.946710,-0.608553,-98.358055,0.00000957,0.00003368,-0.00001140,3.1468874375639033,-0.7077777265134737,-0.00000022233555390277778,-0.000000099144397,,,,1,58439,,2.881376434839699,,,
58638,58813,104760,,,,,12.062853,-44.122806,177.863,100.23,18.90,0.0,8.070,4.387,G2/G3III,0.645,-39.135861,-0.644102,-37.960646,-0.00000304,-0.00002655,0.00000359,3.15804761787658,-0.7700882372393812,0.0000004859287520208334,0.000000091629785,,,,1,58638,,1.5317927158934164,,8.111,7.941
59026,59206,105470,,,,,12.142208,-35.495230,391.597,-42.34,-3.07,0.0,9.920,4.523,G2/G3V,0.632,-97.671016,-3.637921,-69.704092,0.00000012,0.00002466,-0.00000145,3.1788225378865174,-0.6195086332330663,-0.00000020527011234722225,-0.000000014883779,,,,1,59026,,1.3514500541175594,,,
59985,60169,107285,,,,,12.338605,-66.283553,2204.05,-4.24,-1.54,0.0,7.740,-1.409,G2/G3Iab/Ib,1.147,-270.696848,-24.059324,-618.612979,0.00000337,0.00001424,-0.00000203,3.2302392081341247,-1.1568662413286377,-0.000000020556100055555555,-0.00000000746613,,,,1,59985,,318.8599693386387,,,
60030,60215,107358,,,,,12.347552,-67.537637,326200,-9.62,-1.22,0.0,8.100,-11.900,G2:III+...,0.937,-38049.596877,-3471.650372,-92413.071701,0.00012055,0.00469387,-0.00022597,3.232581521908084,-1.1787541427538526,-0.00000004663907606944445,-0.000000005914726,,,,1,60030,,5011872.336272725,,,
60307,60493,107874,,,,,12.401493,-66.113980,2861.4,-17.41,-3.26,0.0,8.680,-1.035,G2:IV+...,0.997,-353.231398,-37.265328,-802.063859,0.00000484,0.00007496,-0.00000561,3.2467032834469594,-1.1539066322930935,-0.00000008440606178472223,-0.000000015804925,,,,1,60307,,225.94357702209783,,,
60443,60630,108144,,,,,12.425943,-40.848026,416.071,-234.41,159.13,0.0,9.730,4.202,G2/G3V,0.593,-95.886347,-10.736666,-83.425357,-0.00008009,0.00013688,0.00007443,3.2531042130472,-0.7129325505149213,-0.0000011364517485902777,0.000000771484009,,,,1,60443,,1.8163519311765113,,,
61050,61243,,,,,,12.550081,26.716217,278.565,-125.45,-36.05,0.0,11.300,6.643,G2 + G2,0.620,-75.490839,-10.947247,38.392131,-0.00001409,0.00005043,-0.00001333,3.2856036522608303,0.4662859447158537,-0.0000006081987622569445,-0.000000174775331,,,Com,1,61050,,0.19177853644826529,RW,11.783,11.113
62447,62642,111547,,,,,12.836374,-20.365743,341.213,-25.58,-47.59,0.0,8.190,3.092,G2/G3V,0.635,-95.722392,-21.301100,-36.402882,0.00000538,0.00001449,-0.00002262,3.360554908865779,-0.35544927082476246,-0.0000001240153394861111,-0.00000023072283,,,,1,62447,,5.048937562011554,,,
62569,62766,111750,,,,,12.862335,-33.345900,235.014,-4.68,-25.02,0.0,8.610,4.322,G2/G3V,0.700,-58.657735,-13.472149,-39.603180,0.00000432,0.00000267,-0.00000730,3.3673513014687977,-0.5819957393783426,-0.00000002268928025,-0.000000121300382,,,,1,62569,,1.626297521013409,,,
62892,63092,,,,,,12.927316,22.180857,318.866,2.95,-19.84,0.0,9.670,4.719,G2,0.640,-87.863381,-21.759845,36.904339,-0.00000311,-0.00000221,-0.00000871,3.3843634571425314,0.38712899136345247,0.000000014302003576388891,-0.000000096187034,,,,1,62892,,1.1282361216489918,,,
63121,63323,,,,,,12.976519,24.173962,443.207,19.03,2.33,0.0,10.360,4.694,G2,0.466,-119.925991,-31.345222,55.639753,0.00000378,-0.00001197,0.00000140,3.3972447502753798,0.4219152258413825,0.00000009226004340972223,0.000000011296158,,,,1,63121,,1.1545161169214302,,,
63605,63808,113531,,,,,13.078920,-33.072735,1812.22,-17.63,1.44,0.0,9.080,0.356,G2/G3V,0.793,-447.095355,-129.756044,-303.168498,-0.00001527,0.00004501,0.00000325,3.424053204114296,-0.5772281099134763,-0.00000008547265188194445,0.000000006981317,,,,1,63605,,62.7480161997852,,,
63640,63843,,,,,,13.084344,23.840137,965.089,-22.36,7.00,0.0,9.670,2.315,G2,0.436,-259.783317,-75.794458,119.581707,-0.00000509,0.00003192,0.00000918,3.425473139462034,0.41608889194837373,-0.00000010840433897222221,0.000000033936957,,,,1,63640,,10.327614057613975,,,
63657,63860,113582,,,,,13.087830,-39.795285,339.792,-76.75,-18.51,0.0,9.440,4.351,G2/G3V,0.656,-76.811236,-22.486497,-66.671529,-0.00000515,0.00003888,-0.00000718,3.4263859461731268,-0.694558754216355,-0.00000037209449982638886,-0.000000089739012,,,,1,63657,,1.583434123914575,,,
63715,63918,113679,,,,,13.098024,-38.516666,372.8,-388.01,-145.18,0.0,9.690,4.400,G2/G3V,0.615,-85.751117,-25.351970,-71.170534,-0.00001292,0.00022035,-0.00006293,3.4290547071513333,-0.6722426307093837,-0.0000018811255619236108,-0.000000703852501,,,,1,63715,,1.513561248436207,,,
64260,64465,,,,,,13.213279,-55.108660,704.536,-23.67,-15.57,0.0,8.020,1.348,G2,1.069,-117.366616,-38.586245,-177.157292,0.00000496,0.00002772,-0.00000933,3.459228456890266,-0.9618275594980374,-0.00000011475539818749999,-0.00000007548549,,,,1,64260,,25.165177616146437,,,
64288,64493,,,,,,13.219502,21.001285,571.278,14.61,-31.35,0.0,9.450,3.233,G2,0.745,-155.235617,-51.316821,62.765111,-0.00000516,-0.00001477,-0.00002485,3.460857493773689,0.36654156609548,0.00000007083127872916667,-0.000000151989088,,,,1,64288,,4.43404401633441,,,
64467,64673,115031,,,,,13.255726,-55.341591,192.449,-231.70,-135.77,44.8,8.330,4.476,G2/G3V,0.630,-31.754189,-10.831948,-48.528811,-0.00001583,0.00006462,-0.00005977,3.4703410590086436,-0.9658929765259225,-0.0000011233132978472222,-0.000000658231534,,,,1,64467,,1.4112371484118504,,,
64641,64846,115411,,,,,13.292619,-36.938100,361.24,-33.25,-12.15,0.0,9.930,4.708,G2/G3V,,-83.494340,-29.385408,-66.550610,-0.00000223,0.00001814,-0.00000521,3.4799994394951983,-0.6446914564175426,-0.00000016120054878472223,-0.000000058904862,,,,1,64641,,1.1397248040197483,,9.987,9.877
65389,65595,117566,5091,,,,13.449205,78.643869,285.89,-140.35,30.28,15.0,5.740,1.026,G2.5IIIb,0.769,-16.030328,-6.391134,85.926689,-0.00001317,0.00005894,0.00001757,3.5209936141849942,1.3725944525138425,-0.0000006804360006597222,0.000000146801582,,,,1,65389,,33.853221281535426,,,
65581,65787,,,,,,13.486653,-31.635461,1087.33,-28.90,-14.42,0.0,9.680,2.066,G2,1.130,-262.575664,-107.688957,-174.837634,-0.00000641,0.00004784,-0.00001984,3.5307974750274056,-0.5521429587136549,-0.00000014011115368055553,-0.000000069910132,,,,1,65581,,12.989726288978545,,,
66143,66352,,,,,,13.599805,21.391627,1763.24,-21.39,5.04,0.0,9.960,1.296,G2,0.522,-459.799908,-204.687918,197.157129,-0.00001839,0.00005316,0.00001230,3.560420572610595,0.3733543198028288,-0.00000010370164627083333,0.000000024434609,,,,1,66143,,26.399761293548085,,,
66408,66618,118475,,,,,13.655568,-67.670820,113.857,251.32,-190.28,32.6,6.970,4.256,G2/G3IV/V,0.618,-12.034769,-5.569645,-32.287040,0.00003339,-0.00003140,-0.00004307,3.5750193932952423,-1.1810786079053712,0.000001218433741972222,-0.000000922503471,,,,1,66408,,1.7282238729497654,,,
66883,67096,119526,,,,,13.752344,-55.891268,317.624,-87.56,-80.07,0.0,9.010,4.068,G2/G3V,0.600,-48.956526,-24.179868,-80.620742,0.00000975,0.00005092,-0.00002119,3.600355225599986,-0.9754866576652476,-0.0000004245028586944445,-0.000000388190314,,,,1,66883,,2.0549440413453026,,,
67047,67259,119937,,,,,13.786049,-41.444598,360.442,-59.17,-181.71,0.0,9.190,3.973,G2/G3V,0.660,-73.937409,-37.333385,-73.137604,0.00004322,0.00005733,-0.00007296,3.609179144937771,-0.7233446983557075,-0.00000028686425478472223,-0.000000880954938,,,,1,67047,,2.242848815869284,,,
67748,67964,121261,,,,,13.918062,-36.138537,2234.25,-35.89,-11.86,99.4,9.250,0.072,G2/G3II,1.238,-484.861552,-266.234393,-403.931802,-0.00010896,0.00007612,-0.00009175,3.643740096503238,-0.6307364511153924,-0.0000001739996299513889,-0.000000057498902,,,,1,67748,,81.50795556116014,,,
68495,68714,,,,,,14.067107,22.525094,320.118,116.06,-314.47,0.0,10.160,5.201,G2,0.681,-77.695810,-46.696590,37.594498,-0.00002068,-0.00007685,-0.00013819,3.6827600394041293,0.3931370608061662,0.0000005626747576527777,-0.000001524593581,,,,1,68495,,0.723769037074529,,,
68649,68869,122765,,,,,14.102779,-65.724211,353.03,31.32,-28.51,0.0,9.290,4.118,G2/G3V,0.682,-37.920826,-23.275983,-98.655521,0.00002022,-0.00000687,-0.00000615,3.6920990206318915,-1.1471038724283251,0.00000015184364475,-0.00000013822038,,,,1,68649,,1.9624563241736896,,,
68783,69003,123328,,,,,14.126764,-32.078301,400.737,-2.87,-5.32,0.0,9.590,4.143,G2/G3V,0.588,-88.371228,-55.009367,-65.242951,0.00000053,0.00000234,-0.00000268,3.6983781632511645,-0.5598719746807613,-0.000000013914152631944445,-0.000000025792087,,,,1,68783,,1.917785364482653,,,
68798,69018,,,,,,14.129050,-53.691088,632.17,-1.40,-2.14,0.0,7.740,1.303,G2,0.679,-97.386312,-60.701985,-156.169763,0.00000068,0.00000197,-0.00000119,3.6989767146103243,-0.937086263781355,-0.000000006787391527777778,-0.000000010375012,,,,1,68798,,26.230103243087672,,7.894,7.554
68844,69063,123152,,,,,14.136795,-63.282830,210.996,73.72,-169.75,0.0,8.880,4.826,G2/G3V,0.621,-24.647763,-15.432844,-57.777318,0.00005256,0.00000564,-0.00002393,3.7010043982906464,-1.1044937409981923,0.0000003574046453055555,-0.000000822971222,,,,1,68844,,1.0223509385032303,,,
70004,70227,125650,,,,,14.367403,-44.872258,258.683,-23.17,-39.63,0.0,9.360,4.864,G2/G3V,0.628,-45.746958,-32.644271,-55.949894,0.00000358,0.00001349,-0.00001080,3.7613773561008648,-0.7831686451520337,-0.00000011233132978472224,-0.000000192131661,,,,1,70004,,0.987188301068396,,,
70092,70315,125931,,,,,14.386288,-26.912070,404.715,30.22,-19.95,0.0,9.830,4.362,G2/G3V,0.611,-89.736864,-64.706769,-56.156656,0.00001504,-0.00001157,-0.00001070,3.766321413968575,-0.4697042323028788,0.0000001465106942638889,-0.000000096720329,,,,1,70092,,1.5674727518004374,,,
70272,70495,126235,,,,,14.419064,-32.025881,395.874,9.05,-63.59,0.0,10.070,4.650,G2/G3V,0.574,-82.936388,-60.891542,-64.357061,0.00001914,0.00000745,-0.00003172,3.7749020019118333,-0.5589570645639163,0.00000004387563809027778,-0.000000308293019,,,,1,70272,,1.202264434617412,,,
70614,70837,126123,,,,,14.486000,-77.166934,405.721,22.77,40.83,0.0,9.020,3.546,G2/G3V,0.651,-21.978434,-16.737136,-121.271301,-0.00001078,-0.00002547,0.00000547,3.7924259139306566,-1.3468170729425313,0.00000011039207506249999,0.000000197949425,,,,1,70614,,3.3235330357747737,,,
70876,71101,127363,,,,,14.539866,-47.751731,1124.83,-22.56,-11.57,0.0,8.700,1.012,G2/G3IV,0.735,-182.450415,-143.048895,-255.254645,-0.00001200,0.00003851,-0.00001300,3.8065279089777944,-0.8334249278132425,-0.00000010937396633333335,-0.000000056092942,,,,1,70876,,34.292567329756,,,
71165,71391,128118,,,,,14.598695,-31.717096,254.446,-20.00,-34.42,0.0,9.450,4.989,G2/G3V,0.645,-51.580755,-41.740092,-41.008219,0.00000056,0.00001018,-0.00001107,3.821929445576059,-0.5535677621375951,-0.00000009696273611111111,-0.000000166872868,,,,1,71165,,0.8798324994418664,,,
